corpus_id;document_id;sentence_id;content
MusicBO;60;2461;In the G minor concerto which has just been quoted Vivaldi's two solo violins enter with a small-unit bravura.
MusicBO;60;2605;THE VENETIAN SCHOOL Albinoni's also published some works, including a whole set of sonatas at Amsterdam, without opus numbers.
MusicBO;60;2943;The First Music, Second Music and Curtain Tune or Overture and that there was more music between the acts.
MusicBO;60;3079;It is interesting to note that Gustav Hoist did not share his friend Whittaker's enthusiasm for PurcelFs last compositions.
MusicBO;60;3245;The arrival of Vivaldi's concertos, however, inclined the Germans to a new application of concertante principles in secular music.
MusicBO;60;3400;It is not known if they were written at Darmstadt or at Eisenach where Birkenstock became Kapellmeister in 1730.
MusicBO;60;3626;It is noteworthy that travellers tell us little about the chamber performances of the imperial court orchestra at Vienna.
MusicBO;60;3783;Yet his activities wd compositions during his first Leipzig years and bis 1 Horst BtEtfeaer, Das Komzert in den
MusicBO;60;3801;Two violin concertos in A minor and E major 1 Composed Concerto for two violins in D minor j
MusicBO;60;4181;This was The Philharmonick Society, not to be confused with the 1813 foundation which became the Royal Philharmonic Society.
MusicBO;60;5774;This list of books has been strictly limited to sources consulted or quoted during the writing of this book.
MusicBO;60;527;Albinoni, Vivaldi and the other Venetian concertists were the first to use them in all types of movement.
MusicBO;60;599;The first nineteenth-century musician to draw attention to it was A. Catalani, who issued a catalogue, Delle opere
MusicBO;60;848;A hundred players of trombones, cornetts, flutes and trumpets, led the wedding procession of Lucrezia d'Este in 1487.
MusicBO;60;976;Petronio FRANCESCHINI (1650-81), b. Bologna, d. Venice was a member of the Accademia Filarmonica and president in 1673.
MusicBO;60;1142;In 1709 Perti sometimes directed a choir and orchestra of 1805 on at least one occasion in 1716
MusicBO;60;1941;I set to imitating it, and am beholden to Corelli himself for several useful observations on the [120]
MusicBO;60;2497;A good case could be made for the proposition that Haydn was a more revolutionary artist than Beethoven.
MusicBO;60;3022;We know of at least one successful series from Roger North, who adversely criticizes some of their programmes:
MusicBO;60;3145;First we note the development of Couperin's from the end of the last decade of the seventeenth century
MusicBO;60;3188;As he travelled through Bavaria he was shocked at the almost 'barbaric state of those not in royal
MusicBO;60;3306;Even where CorelliY concertos were known, the new Venetian concertos cannot have seemed modifications of the old ones.
MusicBO;60;3322;The Venetian concerto completed the introduction into the concert room of almost the whole range of operatic expression.
MusicBO;60;3394;Graupner is known to have composed some fifty concertos for various solo instruments and over a hundred symphonies.
MusicBO;60;3497;The composer must endeavour to characterize the Adagio with some epithet clearly expressing the THE MAIN GERMAN SCHOOL
MusicBO;60;4130;Shuttleworth published nothing but the two adaptations from Corelli, but Shuttleworth composed twelve original violin concertos, the MS.
MusicBO;60;4229;In the article which describes chamber organs in Grove Robert Donington quotes this extract from Mace's Mustek's Monument:
MusicBO;60;4717;In 1747 Walsh printed several of these 'for organ or harpsichord' (i.e. the keyboard part replacing the concertino).
MusicBO;60;5781;The Musical Times RM La Revue Musicale P(R)MA Proceedings of the (Royal) Musical Association RMI Rivista Musicale Italiana
MusicBO;60;5873;Catelani, A., Delle opere di Alessandro StradeUa esistenti nelVArchivio musicale, della R. Biblioteca Palatwa di Modena, Modena, 1866.
MusicBO;60;6096;See St. Martini San Cassiano Theatre, 16 Sandberger, 132 Saxony, Frederick Augustus of, 205 Court orchestra, 203-9, an.
MusicBO;60;124;Moreover the splendour of Bologna was of quite a different order from the splendour of Venice 5
MusicBO;60;913;He is one of the musicians who has been named as *the creator of the concerto grosso'.
MusicBO;60;983;Domenico GABRIELLI (1655-90) played in the St. Petronio orchestra and became a member of the Accademia Filarmonica.
MusicBO;60;1140;Vatielli quotes figures from several sources, including a diary kept by the historian Barilli (Univ. of Bol.
MusicBO;60;1170;(Unfortunately we lack complete parts of the Cazzati pieces in the seventeenth-century collections at the British Museum.)
MusicBO;60;1333;Openings of concerto movements which were printed early in the eighteenth century are shown at Ex. 25.
MusicBO;60;2096;i sonatas of Pez (1696), which are among the best works for strings by the Munich group.
MusicBO;60;3458;What purported to be an English version, called Easy and Fundamental Instructions, was concerned chiefly with embellishments.
MusicBO;60;3494;The melody must be just as touching and expressive as though there were words below The melody.
MusicBO;60;3519;Kriiger says Kriiger are much inferior to the concertos of his Berlin colleague C. P. E. Bach
MusicBO;60;3585;All 32 members of the imperial establishment at Vienna may have played together on a rare occasion.
MusicBO;60;3875;(This does not mean that one considers the work to be the best of the Brandenburg Concertos,)
MusicBO;60;4031;Whether many of the extant concertos for two violins were used at Leipzig one cannot tell ?
MusicBO;60;4356;Burney's observation concerning the musical benefit to other cities when musical mishap befell Dresden was no exaggeration.
MusicBO;60;4596;5 concertos, though Geminiani then agreed to let them be published with his own supervision and corrections.
MusicBO;60;4631;Geminiani's last concertos, Op. 7, which were less popular than his earlier ones, are his finest achievements.
MusicBO;60;5251;We see it even more clearly in Ex. 95 and some of the other movements quoted here.
MusicBO;60;5487;No. 5, and in others of that period, or in the first movement of the Eroica symphony.
MusicBO;60;5562;Arend Koole gives a full catalogue of the library which Locatelli gathered at his house in Amsterdam.
MusicBO;60;5652;Six Concertos in 8 parts for Violins, French horns, hoboys, &c., composed by St. Martini and Hasse.
MusicBO;60;5734;Yet the design as a whole is less satisfactory than that of first movements in his symphonies.
MusicBO;60;5822;Quantz, J. J., Versuch einer Anweisung die flute traversidre zu spielen (Berlin, 1789, 3rd ed.), Barenreiter facs.
MusicBO;60;6108;St. Martini, G., 171, 260, 272, 323-5, 34-5 Stockholm, 175 Stolzel, 206, 220-2, 226 Stradella, 50-63, 128-31
MusicBO;60;32;I also thank those who have enabled me to secure the photographs reproduced within these pages.
MusicBO;60;650;Like the work mentioned previously this is 'Sonata in the Turin copy and 'Sinfonia' at Modena.
MusicBO;60;1125;It is true that i dilettante' also had the social status of the contemporary English 'gentleman'.
MusicBO;60;1171;Cazzati resigned after a distressing feud with the organist, composer and academy president, G, C. Arresti.
MusicBO;60;1470;The intipits of movements from two sample minor-key concertos by Torelli are shown at Ex. 29.
MusicBO;60;1587;We meet nothing quite like this first or last movement until Scarlatti's Sinfonie di concerto grosso.
MusicBO;60;1619;Most members of the Bologna School, and especially Perti, composed a large number of Lenten oratorios.
MusicBO;60;1718;As early as 1657, however, there was printed by Vincenti of Venice Pastorali Ccncenti al Presepe
MusicBO;60;1970;Finally, these new pieces should not be played too often or too many at a concert.
MusicBO;60;2499;He could be highly original in one way while paying tribute to his inheritance in another.
MusicBO;60;2804;It is in steady, gentle 4/4, and the solo episodes are duets for oboe and violin.
MusicBO;60;3253;This chorus is certainly not a fugue, as that term is normally applied to Bach's music,-
MusicBO;60;3332;Its more censorious moralists would have us believe that the delights sought there by most visitors
MusicBO;60;3992;It has been well attempted in Hans Graser's dissertation, Zwr Gesckichte von Telemcmns InsfriwT&ital-liammenmtsik, Munich, 1924.
MusicBO;60;4302;Francis Vaillant left the business to his son, who was followed in 1711 by Henri Ribotteau.
MusicBO;60;4601;* One in the hand of Bach's pupil Kirnberger is in the State Library at Berlin,
MusicBO;60;4608;This is not because respectively Bonporti, Ledair and Locatelli are feeble or unduly conservative in design
MusicBO;60;4837;After his dismissal in 1731 Willem de Fesch lived in London and died there in 1761.
MusicBO;60;5124;From 1695 until 1740, nearly half a century, Geminiani served the cathedral as director of music.
MusicBO;60;5438;We should note the effect of using the organ or the harpsichord as a solo instrument.
MusicBO;60;5443;This is an important matter in the change of style from baroque concerto to classical symphony.
MusicBO;60;5691;One has seen no work by Sammartini that is known to have been composed before 1740.
MusicBO;60;59;Portrait by an unidentified artist in the vestry of St. Nicholas Cathedral, Newcastle 272 9.
MusicBO;60;190;Chief composers: Geminiani, Avison, Handel, Stanley, Festing, Babell, Barsanti, St. Martini, Defesch and HellendaaL 6.
MusicBO;60;200;grossi, the polyphonic masters often achieved melodic beauty, but their instrument was the choir itself.
MusicBO;60;481;Kinetic recurrence was far from new to music in the early years of the concerto.
MusicBO;60;771;The word 'Sonata' appeared in all editions at the head of each work in Op.
MusicBO;60;1041;sets of trio sonatas (da chiesa and da camera) and three are sets of concertos.
MusicBO;60;1506;The contrast is quite clear from the mere incipits quoted at Ex. 31 and 52.
MusicBO;60;1525;Moreover the best of DalPAbaco's concertos are decidedly more attractive melodically and harmonically than TorellFs.
MusicBO;60;2403;but that fact cannot prevent our recognizing differences of quality among what has been collected.
MusicBO;60;2569;Roger published in 1716 a set of twelve oboe concertos by one J. M. Muller.
MusicBO;60;2611;Sonata I, Concerto I, Sonata II, Concerto II, etc.', up to 'Concerto VI 1 .)
MusicBO;60;2693;We recognize in some of these pieces by Albinoni incisive and memorable themes (Ex. 51).
MusicBO;60;3465;Some interesting sections of the book are translated in Strunk's Source Readings in Music History
MusicBO;60;4126;In 1726 Hare published two concertos which were adaptations as 'solo concertos ' of Nos.
MusicBO;60;4541;CHARLES AVISON Portrait by an unidentified artist in the vestry of St. Nicholas Cathedral, Newcastle
MusicBO;60;4699;Any of these appointments could have brought him greater fame than his work in Newcastle.
MusicBO;60;4844;Onefor a German flute, with all the other instruments, and one with two German flutes.
MusicBO;60;5004;"It ""EasSeen admitted that Geminiani, who Corellian, occasionally achieved Handel's breadth of musical thought 5"
MusicBO;60;5037;The process is as intentionally playful as the unexpected turns of effervescence in Beethoven's scherzos.
MusicBO;60;5056;The point is extremely subtle, but of subtle points the supremely great composer of Op.
MusicBO;60;5073;Had he been less than a very inventive musician his concertos would not have survived.
MusicBO;60;5175;The Invenzioni are the sixth set of sonatas known to have been published by Bonporti.
MusicBO;60;5269;but Leclair was undoubtedly both a genius of great imagination and also a magnificent craftsman.
MusicBO;60;5501;We are thus forced to recall a point that we made early in this book.
MusicBO;60;5552;The only specimen which the present writer has seen was in manuscript parts at Florence.
MusicBO;60;5746;The concerto grosso in Germany lasted longest in the Berlin court and in Telemann's Hamburg.
MusicBO;60;205;Concern di varij Strumenti Musicali published at Venice by R. Amadino in 1594. '
MusicBO;60;242;Thus, outside France and England, it was frequently the title given to church music.
MusicBO;60;514;Vittoria mio corde' (c. 1650) might belong to 1680, even to 1700 or later.
MusicBO;60;542;The truncation or omission of an initial tutti is in itself of little importance.
MusicBO;60;589;We shall mention some of these musicians later as members of the Bologna School.
MusicBO;60;645;Each of the four movements bears a written indication of style rather than speed.
MusicBO;60;814;A chair of music was set up there in 1450, E [65 ] BOLOGNA.
MusicBO;60;824;What was to have been the largest church in Christendom still measures 387 feet.
MusicBO;60;911;He was for a time at St. Petronio and also a pupil of Colonna.
MusicBO;60;1025;His last opera dates from 1717, for his subsequent works were nearly all liturgical.
MusicBO;60;1072;their reputation was chiefly as composers of chamber music, especially solo sonatas and balletti.
MusicBO;60;1540;Albinoni was obviously more industrious than many musicians who had to earn a livelihood.
MusicBO;60;1606;Violin part of Torelli's Op. 8, No. 1, printed, by Roger of Amsterdam 5.
MusicBO;60;2180;Inwardly Benedetto Marcello must have been as serious as any of this Venetian School.
MusicBO;60;2209;How much was Albinoni responsible for the form, style and expression of Venetian concertos?
MusicBO;60;2566;The 'cello version is the original, but the work makes an excellent bassoon concerto.
MusicBO;60;2726;Finally we may well note the same virtue in one of his finest movements,
MusicBO;60;3075;2 W. GilMes Whittaker, 'So-nae Observations on PurcelPs Harmony' in Collected Essays, London, 1940.
MusicBO;60;3138;Apparently such music held no mirror up to Nature one of the rationalist watchwords.
MusicBO;60;3264;It was sometimes a series of commercially organized concerts run by an enterprising manager.
MusicBO;60;3309;German concertos on Venetian models were not superseded by other concertos but by symphonies.
MusicBO;60;3331;Venice was the pleasure city of Europe during the whole of the eighteenth century.
MusicBO;60;3495;From time to time something from the ritornello must be introduced. . . .
MusicBO;60;3498;I passion contained therein, in order that the required tempo may be readily determined.'
MusicBO;60;3869;The singular form is used in the other concertos and on most Bach scores.
MusicBO;60;3909;When composing in the French style, Bach and Handel can sometimes be very similar.
MusicBO;60;4182;None of the first-rate violinists of London was trained under Vivaldi or in Venice.
MusicBO;60;4539;Perhaps that is one reason why the Op. 7 concertos were less in demand.
MusicBO;60;4553;Adapted for harpsichord, or organ, or pianoforte, as performed by Mr. Cramer', Goulding, 1798.
MusicBO;60;4597;Had Geminiani deliberately arranged the quarrel in order to gain publicity for the concertos?
MusicBO;60;4748;Stanley's concertos, which reflect Greene's teaching and Stanley's admiration of Handel, are unlike Avison's.
MusicBO;60;4839;Willem de Fesch was also on more than one occasion first violin for Handel.
MusicBO;60;4846;It first appeared in London in 1741 but the publisher has not been identified.
MusicBO;60;5225;The composition of their movements is more highly organized than that of most German
MusicBO;60;5404;Yet the order and design of movements as well as Geminiani's quartet-concertino are conservative.
MusicBO;60;5504;Vivaldi composed works which are called sinfonias on some manuscripts and concertos on others
MusicBO;60;5984;Delany, M., Autobiography and Correspondence of Mary Granville, Mrs. Delany, 6 vols., London, 1862.
MusicBO;60;121;The grand instrumental music at St. Mark's declined rapidly soon after Gabrieli's death.
MusicBO;60;382;Banchieri's Concern ecclesiastic^ 1595, and Viadana's Concern ecclesiastici, first volume 1602, second 1607.
MusicBO;60;388;This form of concertato is notably demonstrated in Gabrieli's Intonazionz (Vorgano of 1593.
MusicBO;60;419;though he belonged to the Bologna Accademia dei Filomusi and published in Venice.
MusicBO;60;463;The quotation at Ex. 7 is from his Sonate concertate in stilo moderno,
MusicBO;60;569;The beginnings of the movements in this work are shown at Ex. 14.
MusicBO;60;658;Both this fact and Stradella's work in general leads to an interesting question.
MusicBO;60;1180;These are, of course, church sonatas such as were also enjoyed at concerts.
MusicBO;60;1198;Nevertheless his trumpet sonatas are markedly less polyphonic, less canzona-like, than his others.
MusicBO;60;1482;Corelli seems to have reached this decision only by his very last concerto.
MusicBO;60;1684;The church sonatas of 1681 are announced as Suonate a tre, due Violini^
MusicBO;60;2019;He published much church music for voices with instruments masses, offertories, vespers, etc.
MusicBO;60;2136;Some of the snippets quoted at Ex. 40 may bear out this judgement.
MusicBO;60;2286;('The Contest of Music and Fancy', or 'The Rivalry between Technique and Inspiration'.)
MusicBO;60;2547;yet we should briefly note the facts on which that belief is based.
MusicBO;60;3027;Members soon began to give open concerts at a tavern in Fleet Street.
MusicBO;60;3158;Louis had a genuine taste for music, though it was limited and conservative.
MusicBO;60;3178;that nothing like a gentleman can be seen in the streets, except officers.
MusicBO;60;3457;Quanta's book was often reprinted in Germany and translated into French and Dutch.
MusicBO;60;3501;JOHANN GOTTLIEB GRAUN (1705-71), born near Dresden, became a pupil of Pisendel ?
MusicBO;60;3630;The Jictvbiogrophy of Karl Ditters von Ditiersdorf, by A, D. Coleridge, London, 1896.
MusicBO;60;3691;The fugue is followed by a slow movement in 6/8 for string quartet.
MusicBO;60;3846;Surely we have found that answer 'if C. P. E. Bach had stayed'.
MusicBO;60;4320;The twelve Vivaldi concertos issued in Walsh's first Select Harmony are as follows
MusicBO;60;4349;The fourth collection (1741) was of concertos by 'Mr. Handel, Tartini, and Veracini'.
MusicBO;60;4785;It is distinctly national and may owe something to a Tyneside popular song.
MusicBO;60;4946;Walsh also published two other Handel concertos which need not detain us here.
MusicBO;60;5131;For this reason historians mistakenly thought him to have been employed in Vienna.
MusicBO;60;5173;o, and to have included them in No. 45 of the Bachgesellschaft volumes.
MusicBO;60;5215;Two published admirable violin sonatas and also composed symphonies, divertissements and ballet music.
MusicBO;60;5317;It is true that the harpsichord concertos of C. P. E. Bach ?
MusicBO;60;5458;It is not true that where symphonies were played the older concertos disappeared.
MusicBO;60;5571;(Twelve concertos published in 1721 before the composer himself had settled in Amsterdam.)
MusicBO;60;5874;Evans, P. A., 'Seventeenth Century Chamber Music Manuscripts at Durham', ML, xxxvi, 1955.
MusicBO;60;6008;Laurencie, L. de la, Inventaire critique du Fonds Blancheton^ 2 vols., Paris, 1930.
MusicBO;60;6010;Mishkin, H., 'The Published Instrumental Works of Giovanni Battista Sammartini', MQ, xlv-3, 1959.
MusicBO;60;90;It was chamber music unless it was played in church or theatre.
MusicBO;60;207;We seek evidence that any of these synpnyms acquired a special application.
MusicBO;60;281;(Papers of William Trumbull the Elder, quoted in l Ben Jonsan\ ed.
MusicBO;60;321;The last sentence of the motet Assumpta est Maria is simply factual
MusicBO;60;449;Unless combined with concertato in some form it would have been retrograde.
MusicBO;60;1354;, This seems to be what was advertised in The Post Man.
MusicBO;60;1422;Stromenti di rinforzo, cruesta si e veramente la mia intentione, e vivifelice.'
MusicBO;60;1878;but it was accident rather than proximity which made them Corelli's apostles.
MusicBO;60;2221;The reason for a comparative neglect of Albinoni until recently is understandable.
MusicBO;60;2533;Vivaldi sometimes used horns, and in at least one concerto two trumpets.
MusicBO;60;2699;It is based upon the serial numbers against works in these catalogues.
MusicBO;60;2912;Those of the Vienna Music Society (Tonkiinstlersocietaf) began in the same year.
MusicBO;60;3367;JOHANN DAVID HEINICHEN (1685-1729) was educated at Leipzig and employed at Dresden.
MusicBO;60;3647;The orchestra grew large again during Mozart's lifetime when Salieri was Kapellmeister.
MusicBO;60;3757;Some of Bach's groupings are treated in an original and distinctive way?
MusicBO;60;3790;How were they influential with the Telemann Collegium Musicum at the university?
MusicBO;60;3854;What we notice in Bach, however, is the desire to sum up.
MusicBO;60;4149;THE ENGLISH SCHOOL arrived in a parcel containing other music from Amsterdam.
MusicBO;60;4179;Another pupil of Geminiani and also frequently HandePs leader was Michael Festing.
MusicBO;60;4374;3 concertos, published by Johnson in 1751, were dedicated to Mrs. Orde.
MusicBO;60;4612;Handel and Bach lived to know that Handel and Bach were outmoded.
MusicBO;60;4710;Most of his music was first published 'for the Author' in Newcastle.
MusicBO;60;5496;See Lionel de la Laurencie, Irwentcdre critique du Fonds ^lancheton^ two vols.
MusicBO;60;6004;Hscher, W., ' Instrumentalmusik von 17501828*, in Adler's Handbuch der Musikgeschichte, 2nd.
MusicBO;77;667;"Many scholars have mentioned Paleotti’s work; however, until recently, only Paolo Prodi had done a close reading of the text.1 Other scholars, in contrast, have often dismissed Paleotti’s Counter-Reformatory writings as simply “repressive” to the visual arts, without noting the very high value that only Paolo Prodi ascribes to art.2"
MusicBO;77;1109;Guido Reni created an altarpiece of the Immacolata in 1627, originally for the royal family of Spain, to be located in the cathedral of Seville.90 Spain, although an influential land of the Inquisition and arch-conservative in reform, was very much in favour of the Immaculate Conception.
MusicBO;77;1016;This painting combines elements of iconic and narrative modes, but in the end is more related to Netherlandish devotional imagery of virtual pilgrimage, as her painting of The Vision of St. Hyacinth (1599) simulates a direct encounter between the patron and the sacred personage.
MusicBO;77;929;Book four contains instructions on how to depict the Trinity and the saints, and also addresses many other important dogmatic issues such as how to paint heaven and purgatory, in accordance with the writings of St Augustine and the church fathers.
MusicBO;77;2020;In Sirani’s painting Portia Wounding Her Thigh (1664), the protagonist is shown in the act of cutting her thigh with a knife to prove her bravery to her husband, who is plotting to kill Caesar to save the Roman Republic.
MusicBO;77;508;This was also the time that other famous Bolognese artists such as Annibale Carracci, and later Guido Reni, Francesco Albani, and Domenichino, were in Rome promoting their new brand of classical naturalism in opposition to Caravaggio’s more controversial hyperrealism.
MusicBO;77;2288;The portrait of Sirani that Pulini attributes to Cantofoli (1650s–60s) is related to an engraved copy by Lorenzo Tinti (one of Sirani’s students, discussed in chapter 5) of a self-portrait of Sirani in the act of painting her father.87
MusicBO;77;1049;Divisions arose between the orders regarding this point, the Dominicans remaining typically more conservative, whereas the Franciscans, being an order deeply involved in outreach to help the poor, were often closer to the beliefs of pious common people.
MusicBO;77;1368;In terms of prestige, the icon could also be associated with the proceedings of the Council of Ferrara in 1438, where the eastern patriarch sought protection from the Turks and the faithful prayed to their icon for deliverance.
MusicBO;77;948;This directive implies attitude toward personal prayer and meditation that has links with both devotio moderna and the spiritual exercises of Loyola, as mentioned above, thus reflecting Paleotti’s ideas on two key movements of Christian spirituality.
MusicBO;77;1539;A closer examination of the embroidered copy, Madonna and Child with St. Marta (Figs. 3.3–3.4) rewards us with further insights into the hybridity of this artwork and its ties to the visual culture of the city.
MusicBO;77;2392;One curious comment that survives comes from Gandellini, who recounts the tale of a young male artist who took up the graphic arts with the hope of impressing Fontana and winning her affections, but to no
MusicBO;77;264;The attention to minute detail, luminous colour, and pious mood that Flemish painting was known for would have appealed greatly to a Bolognese cleric like Paleotti, who sought truth and verisimilitude in the visual arts.
MusicBO;77;2096;The Madonna of the Rosario in the Guidotti Chapel in the Church of San Domenico was maintained by a noblewoman from the Malvezzi family, who was also the rector of the Confraternity of the Rosary.45
MusicBO;77;2195;It brings to mind the many unique images and portraits of children created by Fontana such as the Child in a Cradle, displaying a growing interest in the representation of childhood in a sacred context.
MusicBO;77;2565;For these reasons, the commission for the Museo was undoubtedly a crucial one for Fontana’s career, considering the widespread diffusion of the text and the importance of the erudite subject matter and its noble patron.
MusicBO;77;763;In the Discorso Paleotti went so far as to define different types of sacred images, of which the Sindone (the Shroud of Turin), and the Veil of Veronica are two of the most important.
MusicBO;77;2591;"at least four copies of Sirani’s works: two prints of the Madonna and Child, a Magdalene, and a fourth work; the other engraver in the Sirani bottega, Tinti, also copied one of her Magdalenes.40"
MusicBO;77;3681;One of the most important recent discoveries in her oeuvre has been the recovery of what her oeuvre is believed to be the painting created for Paleotti’s personal chapel at San Pietro in Bologna.
MusicBO;77;3967;“When we look at works of the nuns who wrote, painted, sculpted, organized performances, and played music, the convent appears to have been more of a catalyst for female cultural production than an impediment.
MusicBO;77;324;Reasons for its heightened status include the prominence of its university and the community of scholars that surrounded it, which comprised the likes of the naturalist Ulisse Aldrovandi and the historian Carlo Sigonio.2
MusicBO;77;515;Ciaconio had also invited Paleotti to Rome to see a recently discovered ancient Christian catacomb, and the two remained in close contact thanks to a mutual interest in early Christian archaeology in Rome.54
MusicBO;77;860;The cat, by contrast, had no such sacred purpose confirmed by official biblical sources, other than a folk legend that tells of a litter of kittens born at the same time as Christ.
MusicBO;77;356;Thus, when Paleotti wished to reform the religious imagery created in his city by writing his Discorso, Paleotti openly sought advice not only from clerics but from painters and scientists as well.
MusicBO;77;713;The structure of the first example resembles Fontana’s portrait of Sigonio, which shows the humanist scholar seated at his desk with some documents and an inkwell to indicate his important scholarly work.
MusicBO;77;1669;seventeenth-century etching of the silk market or Mercato del Follicello depicts the main piazza filled with merchants and crammed with all manner of stalls that display wares dealing with the silk industry.
MusicBO;77;1824;In sum, the conservatori were places where women could take care of other women, weaving a sacred tapestry of feminine virtue, with the assistance of a specific visual imaginary of their own.
MusicBO;77;2094;For example, the Patarazzi family commissioned from Sirani an altarpiece for their chapel in the Church of San Biagio, the same church for which Fontana had painted her Birth of the Virgin.44
MusicBO;77;2815;In the history of games before their prohibition in the early modern period, their most remote origins date from antiquity, and thanks to this heritage, These games were seen as respectable pastimes.
MusicBO;77;3003;Thus Bologna became a city in which women’s participation in visual culture flourished throughout the sixteenth and seventeenth centuries across the media of painting, prints, and textiles, creating a true Felsina pittrice.
MusicBO;77;3682;Through an examination of some of the burned letters from the Isolani Archives, Bianchi identified the Assumption of the Virgin displayed in Pieve di Cento as the possible altarpiece for Paleotti’s chapel.
MusicBO;77;6354;G.B. Cenci, Beatrice Certani, Giacomo Cesi, Bartolomeo Christina of Sweden Ciaconio, Alfonso Cigoli, Ludovico Circe Clement VIII Cleopatra Cockaigne Colonna, Vittoria Columbus, Christopher Comelli, Gian Battista Conservatorio delle Putte di Santa Marta.
MusicBO;77;760;The Stoglav consisted of a dialogue between the tsar and the Orthodox Church which resulted in the standardization of dogma and practice, including rules for the visual representation of the icon.
MusicBO;77;877;"Uncompleted Books Three, Four, and Five Only two volumes of the Discorso exist today, although Paleotti had originally planned to write five; of the final three, only the index was completed."
MusicBO;77;2489;She also created the illustration for the family tree of the Carracci for Malvasia’s Felsina pittrice, as well as a portrait of the artist Francesco Brizio for the same volume (1678).
MusicBO;77;2736;Also significant is that many of Mitelli’s prints contain verses in Bolognese dialect, reinforcing the site-specific moralistic message of his games and creating a complex interweaving of image, text, and morality.
MusicBO;77;1456;the spioncino, a small wooden panel in the doorway with a tiny opening that allowed a person on the inside to see who was at the gate on the outside.
MusicBO;77;2133;In addition to artists who trained with Sirani in her school, two other artists were tied to her circle by blood as well as education: Anna Maria and Barbara Sirani.
MusicBO;77;2922;By drawing also on the popular literature of the day, including local poets of the piazza such as Croce, the artist truly maps the city’s intellectual context in visual game
MusicBO;77;1381;Therefore, in lieu of the original, many ceramic icons reproducing the Monte image were set up in such liminal spaces as street corners, bridges, or sites marking dangerous conflicts.
MusicBO;77;2088;As far back as 1513, the pious noblewoman Elena Duglioli was the patron for Raphael’s Ecstasy of St. Cecilia, painted for the Bolognese church of San Giovanni in Monte.
MusicBO;77;2314;Most of the noblewomen of the city of Bologna were involved in the production of these representations, which were at times presented in the homes of the said ladies.88
MusicBO;77;2482;The first design for a frontispiece is a drawing with two heraldic lions holding up the coat of arms with the name Antonio di Paolo Masini e Comp (Compania).
MusicBO;77;2593;"Ulisse Aldrovandi, dendro logiae naturalis, 1668; Astronomiae reformatae, 1665, Bologna; Il pennello lagrimato, 1665 (the frontispiece for the eulogy for Sirani by Picinardi); Memoriae, imprese e ritratti dei signori"
MusicBO;77;2621;A prolific artist also engraved copies of religious paintings by famous Bolognese artists such as Elisabetta Sirani: for example, St. Anthony of Padua Adoring the Christ Child (1662, Fig.
MusicBO;77;2858;Mitelli also created many collections of proverbs that draw on centuries of old local sayings and folk wisdom, combining them with his own observations of Bologna and its customs.
MusicBO;77;3070;More attention is needed, for instance, in the area of decorative arts such as textiles since textiles are important sites of transference between various media and generations of artists.
MusicBO;77;3126;This letter by Julius II grants apostolic authority by Julius II for the establishment of the Opera dei Poveri Vergognosi and the installation of the statutes for its governance.
MusicBO;77;3443;His attention to dogmatic detail included trying to make certain that only one consistent message was communicated in the religious texts, without any confusion between Old and New Testament.
MusicBO;77;499;This incident recalls how Sofonisba Anguissola’s father sent her drawings to Michelangelo for comment, following the trope of the female artist seeking approval from the master and male
MusicBO;77;736;The Artefice Cristiano or Devout Painter One of the most important topoi that arise out of the Discorso is the concept of the artefice cristiano, the devout painter.
MusicBO;77;1547;The embroidered version created a real hybrid combining visual motifs drawn not only from book illustration in the emblematic Bolognese tradition, but also from painting, print, and fabric.
MusicBO;77;1724;This imagery can also be associated with the devices of other meditative practices such as memory theatre, devotio moderna, and the spiritual exercises of St Ignatius of Loyola.
MusicBO;77;1890;Sirani made an etching of this painting, which allowed the image to be widely disseminated, thus propagating an important aspect of Marian devotion for personal piety and meditation.
MusicBO;77;2437;Eventually this iconography became especially popular in the seventeenth century in images of pious females and saints such as Suor Cecilia of Nocera and St Teresa of Avila.
MusicBO;77;2748;This square is further emphasized by being depicted on a type of tapestry to distinguish Each square from the other squares and draw one’s eyes to Each square.
MusicBO;77;2878;This image is a visual catalogue of all the orders of nuns in Bologna, in which the figures of pious women are slotted into a chart of virtue.
MusicBO;77;2938;This game is still related in a certain way to the encyclopaedic types of parlour games, yet the theme and variety of illustrations point to a deeper meaning.
MusicBO;77;4369;"De Rossi is the only source for this attribution, according to Urbini, who reports the Latin text without a translation; thus the Latin text remains a mysterious reference."
MusicBO;77;4588;Other local games include The New Game of the Turk, the German and the Venetian, which shows contemporary politics and caricatures as other sources of inspiration for Mitelli.
MusicBO;77;335;"1.2a and 1.2b); his collection is rumoured to have contained over seven thousand specimens of flowers and plants pasted into books, as well as paintings and woodcuts.4"
MusicBO;77;357;This might have seemed controversial at first, since the Church had often had difficulty accepting the advance of a science that would have questioned its dogmatic truths
MusicBO;77;542;We can see this change in the splendour of Sirani’s funeral, complete with elaborate catafalque, humanistic eulogies, and burial in the same tomb as the immortal Guido
MusicBO;77;560;This became even more true in the seventeenth century, when the number of active women painters in Bologna increased to as many as between fourteen and twenty-eight.
MusicBO;77;665;Compared to other treatises of the day on visual reform, Cardinal Paleotti’s Discorso intorno alle immagini sacre e profane was as unique as its author’s own formation.
