corpus_id;document_id;sentence_id;content;document_uri;corpus_uri
MusicBO;105;5851;La sua prima composizione scritta a Dresda fu una / Zessa per la cappella reale , e l’ opera Corradino , rivestita di nuove bellezze melodiche .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;498;"Gli autori ed i loro amici eseguivano l' opera ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;2733;l' opera fu rimessa in scena a Napoli per ben due volte , nel 1774 e nel 1701 .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4175;Nel 1804 l' artista napoletano succedette a Guglielmi come maestro della cappella di San Pietro in Vaticano , ma ciò non lo impedì di continuare la serie delle sue opere drammatiche .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;14;134;Il 1912 segnò il debutto bolognese di Gino Marinuzzi che diresse il Tristano e Isotta il 26 ottobre ( 10 rappresentazioni ) , con Edoardo Ferrari Fontana e Teresina Burchi nelle vesti dei protagonisti .;http://www.luigiverdi.it/wagner_e_wagnerismo.htm;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;891;"Il re approvò che si mantenessero i privilegi del rappresentante della corona di Francia , pur deplorando lo si facesse in vantaggio di assassini ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;7201;"// pirata fissò definitivamente l’ attenzione del mondo musicale sul maestro di Catania ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;2167;( 2 ) Il Martini ebbe lettere e presenti dall’ elettore Pa'atino , dalla principessa di Sassonia Maria Antonietta , dal principe ereditario di Prussia Iederico Guglie!mo , e dal papa Clemente XIV .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;5811;Queste prerogative splendono specialmente ne’ suoi Concerti , i quali hanno esercitato influenza su quanto si è fatto da poi in questo genere di componimenti .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;2812;Nel 1784 il Piccinni ebbe la nomina a maestro di canto nella Scuola reale di musica e di declamazione fondata dal barone di Breteuil .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;14;109;Il 23 aprile avrebbe dovuto avere luogo un concerto wagneriano diretto dal Mancinelli , ma non fu possibile realizzarlo , per incomprensioni con alcuni membri della compagnia tedesca del Neumann .;http://www.luigiverdi.it/wagner_e_wagnerismo.htm;https://doi.org/10.5281/zenodo.6672165
MusicBO;14;179;"La lettera è oggi presso il Civico Museo Bibliografico Musicale di Bologna ;";http://www.luigiverdi.it/wagner_e_wagnerismo.htm;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;50;Le lettere dell' alfabeto intere o tronche , diritte , inclinate o rovesciate , poste sotto le sillabe per il canto e di sopra per l’ accompagnamento stromentale , servivano loro di scrittura musicale .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;3318;Madama Gail , musicista eletta che pregiava in sommo .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4957;"Bandiera d’ ogni vento , ossta L' amante per forza , farsa , Venezia , teatro Venier in San Benedetto , carnevale 1800 ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4351;Quantunque avesse fissato il prezzo delle sue lezioni ad una ghinea , gli allievi venivano a lui così numerosi che appena poteva consacrare qualche ora alla composizione .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;3944;Salieri difatti arrivò nella capitale della Francia ai primi giorni del gennaio 1784 , e la sua tragedia , eseguita all' Opéra il 26 aprile di quell’ anno , destò il più vivo entusiasmo ( 1 ) .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;2520;» La sua musica è caratterizzata da un canto semplice , naturale ed amabile , da un' armonia pura , da una fantasia originale .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;14;75;L’ opera di Gobatti aveva pregi notevoli , ma il successo eccezionale ( ben 51 chiamate al palcoscenico ! ) , finì col nuocere al giovane compositore , che si trovò coinvolto in dispute strumentali che lo coinvolsero suo malgrado .;http://www.luigiverdi.it/wagner_e_wagnerismo.htm;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;6668;L’ amministrazione del San . Carlo;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;3987;"Tutti gli artisti che si trovavano allora a Vienna assisterono alle solenni esequie del celebre maestro ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;14;45;I profumieri di Bologna misero in vendita per l’ occasione delle acque e dei cosmetici allusivi al famoso cavaliere del Cigno .;http://www.luigiverdi.it/wagner_e_wagnerismo.htm;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4439;Giovanni Battista Viotti g' illustre capo della scuola moderna del violino , Gio “ vanni Battista Viotti , sortì i natali a Fontaneto da “ > Pò ( Vercelli ) il 23 maggio 1753 .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;16;289;Mancando poi nel r Archivio petroniano le Vacchette de' mandati dal 1527 al 1552 , non possiamo conoscere quando questo miniatore abbia cessato di lavorare per la Fabbrica di s. Petronio .;https://books.google.it/books?id=y0VDAAAAYAAJ&printsec=frontcover&hl=it&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;213;Il 7 marzo 1846 si inaugurava nella protomoteca del Campidoglio il busto di Palestrina scolpito da Wolff per incarico di Federico Guglielmo IV di Prussia .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1026;"Arcangelo Corelli 59 scena burlesca composta per il 7770 del poeta conte Beregani ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;7205;i giornali di quel tempo lo giudicarono opera sublime sì per la forza drammatica , che per novità di stile e di concetti .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;16;50;In mezzo a tanta copia e simultaneità di lavori non poteva omettersi dai Soprastanti della Fabbrica di porre particolare cura a fornire la chiesa di un genere di arredi indispensabili a qualsiasi collegiata , o corporazione religiosa , quali sono i libri da coro , nei quali a gara si sfoggiava eleganza di scrittura e ricchezza di ornamentazione di minii .;https://books.google.it/books?id=y0VDAAAAYAAJ&printsec=frontcover&hl=it&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;5699;dopo aver ritrovato i suoi antichi successi « a Milano , a Roma ed a Napoli , Paganini si accinse a realizzare un progetto che il cattivo stato di sua salute gli aveva impedito di effettuare fino allora .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;7497;All’ Odoacre seguirono sulle stesse scene Pirro e .__ Demetrio 1694 , Massimo Puppieno 26 dicembre 1695 , Penelope ins .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;3902;Egli nasceva a Legnago ( I ) , nella provincia di Verona , il 19 agosto 1750 .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;6245;poi ritornò a Bologna ove scrisse ( 1811 ) per Ester Mombelli la cantata Didone abbandonata .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1172;un’ aria d’ una soavissima melodia con due violini , viola e violoncello concertanti , basso e cembalo d’ accompagnamento .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;112;722;i. Ragioni ‘ di F. G. B. Martini fopra la rifoluzione del canone di Giovanni Animuccia contro le oppofizioni fattagli dal Signor NN..;https://www.google.it/books/edition/Memorie_storiche_del_p_m_Giambattista_Ma/oayWg6-HWEIC?hl=it&gbpv=0;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;886;"Non per questo Contarini abbandonava le sue idee di vendetta ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;3693;"Un ciambellano assistette all' ultima prova ‘ dell’ opera di Cimarosa e notò scrupolosamente quanti minuti durava ciascun pezzo ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;3615;"Le trame per amore , opera buffa in 3 atti , Napoli , teatro Nuovo , 1785 ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4963;"Giulietta , Parma , teatro Ducale , carnevale 1802 ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;112;1851;I. tratta della mufica degli antichi ToScani , e di alcune altre Nazioni .;https://www.google.it/books/edition/Memorie_storiche_del_p_m_Giambattista_Ma/oayWg6-HWEIC?hl=it&gbpv=0;https://doi.org/10.5281/zenodo.6672165
MusicBO;14;14;Il primo motivo sarebbe legato alla cosiddetta Messa per Rossini , che Verdi avrebbe voluto vedere eseguita a Bologna diretta dal Mariani , in occasione del primo anniversario della morte di Rossini , nell’ autunno 1869 .;http://www.luigiverdi.it/wagner_e_wagnerismo.htm;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;5894;"Perugia volle rendere un ultimo tributo all’ illustre suo figlio facendo solennemente eseguire ( 14 gennaio 1842 ) nella basilica Laurenziana il suo celebre eguzen ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;3454;All invasione delle armi francesi nel 1797 , il generale Bonaparte mise a concorso una Sinfonia pei funerali di Hoche , e il lavoro di Paisiello fu preferito a quello di Cherubini e generosamente pagato .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;3938;"Era giunto a Vienna da Parigi il sommo Gluck coll’ incarico di mettere in musica il poema Les Danaides , che l’ Amministrazione dell’ Opéra aspettava con impazienza ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;112;220;A quefti aggiungerò il P , Romagnano di Foffano , e il P. M. Fanefchi di Montalcino per tacere di altri Minori Conventuali , che efercitano con fucceffo la mufica .;https://www.google.it/books/edition/Memorie_storiche_del_p_m_Giambattista_Ma/oayWg6-HWEIC?hl=it&gbpv=0;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;5406;Il re acconsentì a malincuore , ma volle che il celebre compoSitore conservasse ad /oworem i titoli degli uffici che lasciava , e gli assegnò una pensione a vita di 16,000 franchi .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1499;( 1 ) Le due cantate di Cassandra e di Z7moteo secondo il P. Fontana ed il Fétis sarebbero rimaste manoscritte La 2iografia universale .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;16;216;In questo intervallo di tempo i Fabbricieri avevano già prescelto a miniatore Martino di Giorgio d' Alemagna detto da Modena , perchè ivi domiciliato .;https://books.google.it/books?id=y0VDAAAAYAAJ&printsec=frontcover&hl=it&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;5484;"Il crescendo , opera buffa , Venezia , teatro San Moisè , carnevale 1813 - 14 ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;2141;« quei che prendendo la vita e i colori , offrono tutte le « variazioni e le ricchezze della musica .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4843;« In DE E , n° Bonifazio Astoli 305;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4317;, ci dà un elenco lunghissimo delle composizioni dello Zingarelli esistenti presso l' Archivio del Real Collegio di musica in Napoli .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1382;Sozaze per due violini e basso continuo , edite in Amsterdam .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;917;anzi trascrisse un grazioso duetto in stile fugato dell’ Oratorio di San Giovanni Battista nel secondo volume del suo Jisemplare 0 sia saggio fondamentale pratico di contrappunto .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;3754;Pregato , compose la musica per un inno repubblicano , opera di Luigi Rossi .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;6240;Il Padre Mattei avrebbe molto .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;6329;Questa risoluzione assicurava il trionfo del maestro :;;https://doi.org/10.5281/zenodo.6672165
MusicBO;112;716;"Il coro dei Francefcani , dei Domenicani , e degli altri Regolari porge allo Scrittore una ferie più copiofa di uomini benemeriti del canto , infino che fi giynge a coloro , che non folamente rivendicarono Alla mufica antica , parte de’ fuoi diritti ;";https://www.google.it/books/edition/Memorie_storiche_del_p_m_Giambattista_Ma/oayWg6-HWEIC?hl=it&gbpv=0;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;355;4.° Il basso continuo , affidato agli stromenti , doveva legare tra loro le parti cantanti interrotte spesso da pause .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;3755;Per questo quando entrarono in Napoli i sicarî del cardinale Ruffo , la casa di Cimarosa fu saccheggiata , il suo clavicembalo gettato dalla finestra , ed egli medesimo cacciato in prigione .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;5486;"Evelina , opera seria , Milano , teatro Re , avvento 1814 ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;7501;"L' onestà nell' amore , Roma , 1680 ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;631;"Il giovane Caletti mostrava molta disposizione per l’ arte musicale , ciò che gli aveva procurato la protezione del nobile veneziano ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;3797;Può dirsi anche di aver quasi creata una nuova opera buffa nei così detti par / azzi , innovando le forme drammatiche e comiche , e produsse una rivoluzione nella stromentatura di quel tempo arricchendo la sua orchestra con novelli impasti d’ armonia e nuovi etletti di colorito ignorati fino allora .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1264;Fétis stesso lo dice nella biografia di quest’ ultimo maestro , e Livio Niso Galvani nei Zeazr :;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;244;Lo Spataro è autore di un Tractato di musica , Venezia , 1531 , Abbiamo di quel tempo anche varie opere di Aaron ‘ Pietro , nato verso il 1480 , monaco dell’ ordine dei crociferi di Firenze e canonico di Rimini .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1455;"Benedetto Marcello 85 Fu mandato a Brescia in qualità di camerlengo , ma era troppo tardi ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1190;"5. Pizzo e Demetrio , tre atti , Napoli , 1697 ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;6904;dovrebbe finire cogli Orazii la sua carriera teatrale , perchè finirebbe circondato dalla più risplendente aureola della sua gloria , e st riposerebbe sopra una corona di alloro che non si appassirebbe giammai .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;2919;A ventitrè anni il Sarti ricevette domanda di un’ opera seria dalla direzione del teatro di Faenza , éd egli scrisse Pompeo in Armenta , che rappresentato nel carnevale del 1752 con ottimo successo , fece conoscere vantaggiosamente in Italia il giovane maestro .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4909;si occupò a formare una ricca biblioteca musicale facendo acquisto di quanto l’ arte ha di più classico in ogni genere , e si diede ogni cura perchè riuscissero splendidamente le due accademie che il Conservatorio dovea dare annualmente .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;16;267;Primo però ad incontrarsi dopo questa interruzione di lavoro è Tommaso di Cesare Basso da Modena , già noto agli Ufficiali della Fabbrica per l' opera da lui prestata nel 1484 con Gabriele de Cipelli e Ranuccio da Imola al compimento dell' ultimo Graduale rimasto incompiuto per 1' accelerata partenza di Martino .;https://books.google.it/books?id=y0VDAAAAYAAJ&printsec=frontcover&hl=it&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1401;Egli morì in Napoli ai 13 di agosto del 1755 .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;2362;ma Jommelli non aveva la stessa fiducia nel suo talento , perchè nella sua prima opera , L' errore amoroso , che fu rappresentata al teatro Nuovo di Napoli nel 1737 , temendo una caduta , pensò di nascondersi sotto il pseudonimo di Valentini .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4995;"La zerza lettera ed il terzo Martinello , farsa , Venezia , teatro San Moisè , carnevale 1810 ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;2780;"L’ alta società , le dame , i letterati si dichiararono Gluckisti o Piccinnisti ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1468;Benedetto Marcello fu scrittore eloquente , egregio poeta e compositore di primo ordine .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;5106;L' inganno cade sopra l’ ingannatore * La donna di genio bissarro ( forse la stessa opera che La cantatrice bizzarra e La contadina bizzarra ?;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;6931;"La rigida severità del padre Virginio pronto a sacrificare la figlia all’ onore di lei , il maschio amore d’ Icilio , l' affetto non isnervato di Virginia , e persino la prava indole del decemviro stesso , tutto risente del romano ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;910;La biblioteca di San Marco possiede una raccolta di Canti a voce sola dell’ insigne A. Stradella legati alla Biblioteca San Marco di Venezia dalla nobile famiglia Contarini .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;16;380;tino da Modena pel medesimo prezzo .;https://books.google.it/books?id=y0VDAAAAYAAJ&printsec=frontcover&hl=it&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1164;se tal cosa è leggera imperfezione rimane ben nascosta da una modulazione ardita e dalle dissonanze , di cui lo Scarlatti usò largamente senza mai ferire l’ orecchio , ma adoperandole quasi come pungoli per destare l’ attenzione degli spettatori dopo una successione di accordi perfetti .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1233;"Domenico Scarlatti scrisse varie opere per il teatro , e poca musica per la chiesa ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1311;Ai 4 novembre del 1736 Caldara fece rappresentare a Vienna il suo 7erzistocle , ma il poco buon esito di quest' opera lo dissuase dallo scrivere più a lungo per il teatro .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4770;sulla parete esterna della casa ove nacque fu posta un' epigrafe dettata dall’ illustre letterato Luigi Venturi , e il 3 ottobre 1869 si inaugurava solennemente nel chiostro di Santa Croce il monumento di Cherubini , lavoro del professore Fantacchiotti .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1205;"24. Zigrane , tre atti , nel medesimo teatro , 1715 ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;345;Egli nacque nel 1564 in Viadana , castello e borgata del mantovano , nella nobile ed ‘ antica famiglia Grossi .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;751;"Molière , che in questi anni erasi legato in amicizia con Lulli , ricorreva a lui per quelle sue commedie nelle quali era riservato un posto alla musica nell’ introduzione , nei ballabili o nelle parti da cantare ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;2573;"Lo sposo di tre e marito di nessuna , Napoli , teatro del Fondo , 1781 , musica di Pasquale Anfossi , Pietro Guglielmi e Giuseppe Giordano ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;7031;Per una ( 1 ) Il ZoZiuto rimesso in scena al teatro Italiano di Parigi nel 1860 riuscì ottimamente , e fornì ogni anno a Tamberlick una serie di belle rappresentaziuni .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1093;Ne fu fatto gran numero di edizioni in Amsterdam ed a Londra , e fu ridotta in diverse maniere .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;3159;Ma fu inferiore a Piccinni , a Sacchini ed a Paisiello per l' invenzione , e perciò la sua musica è invecchiata più .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;7243;Dopo molte ricerche nella raccolta del poeta , si diede la preferenza ad un balletto dell’ Aumer .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;112;1693;Ho cominciato a leggerne alcune poche facciate , dalle quali rilevo quanto fia grande la di lei penetrazione .;https://www.google.it/books/edition/Memorie_storiche_del_p_m_Giambattista_Ma/oayWg6-HWEIC?hl=it&gbpv=0;https://doi.org/10.5281/zenodo.6672165
MusicBO;16;736;A questo Principio si riferisce il Mandato di pagamento n. 68 .;https://books.google.it/books?id=y0VDAAAAYAAJ&printsec=frontcover&hl=it&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;5259;Ritornato a Napoli nel 1799 scrisse La fuga in maschera , L' amore segreto e La finta filosofia .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;3682;Nuove opere di Cimarosa avevano avuto un .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;5870;"Si fu allora che il cardinale Consalvi gli promise , appena fosse vacante , la direzione della cappella Vaticana , affidata in quel tempo al Fioravanti ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;5698;Dopo aver dato concerti a Trieste , a Venezia , a Palermo , a Firenze :;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;2021;"Galuppi , scoraggiato per l’ insuccesso , erasi quasi deciso ad abbandonare la musica ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;6241;volentieri coltivato per la chiesa le felicissime disposizioni del giovane artista , ma ciò non entrava nelle idee di Rossini , che si sentiva attirato alla composizione drammatica dal suo genio e dalle tradizioni di famiglia .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4146;Quest' opera però non riuscì felicemente ( 30 aprile 1790 , Accademia reale di musica ) , forse per le gare musicali ancora vivissime e più ancora per le vicende politiche che allora occupavano gli animi , e non rimase sulle scene che due o tre sere ( 1 ) .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4763;il 15 marzo del 1842 egli spirava in Parigi lasciando alla sua famiglia un nome illustre e venerato , ed all’ arte opere immortali .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4356;egli allora per rifar la sua fortuna pensò di stabilire in Londra una fabbrica di pianoforti , che divenne in breve la rivale di quella del famoso 272 AMTuzio Clementi Broadvood , ed aprì un commercio di musica .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;7197;Bellini non esitò a rivolgersi a lui , e fu questa un' idea felicissima , perchè il musicista trovò nel Romani lo scrittore i di cui versi dolci e melanconici meglio rispondevano al carattere delle sue ispirazioni .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;6435;I principali pezzi di questo spartito passarono in seguito nell' opera Le conte Ory .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;7045;Lavoratore instancabile , la tensione continua dell' attività creatrice ( 2 ) e l' inquietudine del genio dovevano condurre Donizetti là dove finiscono coloro che abusano delle facoltà intellettuali .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;3472;Paisiello si aveva fatto una regola di non contraddire mai l’ imperatore nelle sue opinioni , e perciò ascoltava con un sorriso sulle labbra , ma di poco buon grado gli elogi ch’ ei tributava senza saperlo alla musica di un altro autore .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;5477;Una fatale supposizione ossia Amore e dovere , farsa , Venezia , teatro San Moisè , carnevale 1810 .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;16;130;"perocché ne' soli documenti dell' Archivio petroniano ne sono ricordati parecchi pigionanti della Fabbrica : e Domenico Pagliarolo , Pollo de' Lapi , Girolamo di mastro Bena , ed altri ;";https://books.google.it/books?id=y0VDAAAAYAAJ&printsec=frontcover&hl=it&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4725;Lo scelto uditorio rimase affascinato dalle sublimi bellezze di questa nuova produzione , che metteva ad un tratto l’ autore al disopra di tutti i musicisti che fino allora avevano scritto nello stile da chiesa .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4109;In tutta la sua vita « rappresentò un buon sacerdote , un’ artista amabile , un « utile cittadino .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;2199;il Martini volle porgere agli studiosi eccellenti modelli di canto fermo e di contrappunto fugato del vecchio stile , nè ebbe in mente di scrivere un trattato di composizione come si vorrebbe considerare il suo lavoro .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;16;914;S. Petronio , che dà ordini ad un muratore , presso cui sono quattro croci , due delle quali con edicole .;https://books.google.it/books?id=y0VDAAAAYAAJ&printsec=frontcover&hl=it&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;3408;rapidamente aumentarono la riputazione di Paisiello e fecero risuonare celebre il suo nome in Europa .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;2901;"I napoletani in AmeI2 178 Giuseppe Sarti rica ; Tigrane ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4149;"In quell’ epoca fu aperto un concorso , che durò tre giorni , al posto di maestro di cappella del Duomo ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;3658;La contesa det Numi , cantata , Napoli ?;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;5397;Egli ebbe la gloria di formare dei cantanti là dove non vi erano che attori , ma al cessare della sua scuola incominciò la decadenza e le cose ritor‘narono nello stato primiero .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1619;La sola nobiltà sosteneva l’ opera italiana allo scopo di far cadere il teatro che Hendel dirigeva a sue spese .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;6123;"É difatti nello spartito della P7zson d° Edimbourg si trova squisitezza di sentimento , melodie incantevoli , condotta facile ed istromentazione brillante e colorata ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;6672;Quest' opera comparve sulla scena solamente nel carnevale del 1867 , e Berta di Varnos venne rappresentata al San Carlo nella primavera successiva .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4070;L' Accademia Filarmonica di Bologna lo acclamò nel 1799 socio d’ onore , e lo annoverò fra gli statutarî nel 1804 senza imporgli l' obbligo dell' esperimento che solevasi prescrivere a chiunque venisse accolto tra gli accademici .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;3690;Il suo genio inesauribile suppliva all' assenza di Paisiello e di Guglielmi trattando colla stessa facilità ed eccellenza tutti i generi .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;16;1190;Fucio de pretis Campsor det m.° Martino Georgij de Mutina miniatori libr .;https://books.google.it/books?id=y0VDAAAAYAAJ&printsec=frontcover&hl=it&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;2041;fu Didone abbandonata , e l' imperatrice la trovò tanto di suo genio , che l' indomani della prima rappresentazione ella mandò in dono al Buranello una tabacchiera d’ oro adorna di brillanti , e mille ducati che la regina di Cartagine gli aveva , ella . dicea , lasciati in testamento .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;2602;"La morte di Cleopatra , Napoli , teatro San Carlo , 30 maggio 1798 ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;16;538;Dal lato opposto a destra del riguardante sta altra figura intenta a raccogliere altro sasso dal suolo .;https://books.google.it/books?id=y0VDAAAAYAAJ&printsec=frontcover&hl=it&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1454;perciò fece ritorno ‘ a Venezia nel 1738 ed ottenne un cangiamento di residenza .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;2975;Frattanto l’ età , il lavoro ed il rigore del clima avevano ( 1 ) La macchina immaginata dal Sarti era basata sopra un’ esperienza di quel Sauveur che prima di Tartini aveva scoperto il fenomeno del terzo suono nei battimenti delle canne d’ organo .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;5176;chiese che Paér facesse conoscere la musica di Rossini .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1543;le due prime andarono perdute , la terza , relativa alle proporzioni , si conserva nella Biblioteca di San Marco , e si crede sia l' originale manoscritto di Marcello .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4306;Un allievo di Zingarelli , insigne maestro di musica della Corte romana , gli fece collocare nel Campidoglio un mezzo busto ad erma lavorato dallo scultore napoletano Giustino Leone .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4183;Invano si diede ordine allo Zingarelli di dirigere l esecuzione della musica :;;https://doi.org/10.5281/zenodo.6672165
